tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,winner_rank,winner_rank_points,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,loser_rank,loser_rank_points,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced
2016-0891,Chennai,Hard,32,A,20160104,291,105332,3,,Benoit Paire,R,196,FRA,26.6584531143,19,1633,104586,,,Lukas Rosol,R,196,CZE,30.4476386037,55,797,7-5 7-5,3,R16,84,8,3,68,34,29,15,12,5,8,4,3,81,48,29,13,12,8,13,,,,,,,,,,,,,,,,,,,,
2016-0891,Chennai,Hard,32,A,20160104,290,105341,,Q,Thomas Fabbiano,U,,ITA,26.6091718001,157,362,104180,6,,Gilles Muller,L,193,LUX,32.6570841889,38,1105,6-4 7-5,3,R16,77,0,2,61,43,31,9,11,1,3,14,5,56,38,30,6,11,2,6,,,,,,,,,,,,,,,,,,,,
2016-0891,Chennai,Hard,32,A,20160104,289,106432,8,,Borna Coric,R,,CRO,19.1375770021,44,941,105572,,,Austin Krajicek,L,,USA,25.5523613963,104,559,6-2 7-5,3,R16,90,3,1,53,30,24,19,10,1,1,4,1,69,44,27,13,10,7,10,,,,,,,,,,,,,,,,,,,,
2016-0891,Chennai,Hard,32,A,20160104,288,105138,4,,Roberto Bautista Agut,R,,ESP,27.7234770705,25,1480,105357,,,John Millman,R,183,AUS,26.5571526352,92,611,6-4 6-1,3,R16,75,1,1,58,34,26,13,9,1,2,2,0,55,37,23,4,8,3,7,,,,,,,,,,,,,,,,,,,,
2016-0891,Chennai,Hard,32,A,20160104,287,105379,,,Aljaz Bedene,R,181,GBR,26.4640657084,45,939,104563,,,Luca Vanni,U,,ITA,30.5845311431,106,552,5-7 6-3 6-4,3,R16,131,13,2,93,53,44,23,16,6,7,11,2,85,43,36,23,15,2,4,,,,,,,,,,,,,,,,,,,,
2016-0891,Chennai,Hard,32,A,20160104,286,106368,,WC,Ramkumar Ramanathan,R,,IND,21.1553730322,248,209,104628,,LL,Alexander Kudryavtsev,R,183,RUS,30.1902806297,164,321,3-6 6-4 6-4,3,R16,109,9,2,85,57,43,13,15,0,2,5,3,93,57,45,16,14,5,7,,,,,,,,,,,,,,,,,,,,
2016-0891,Chennai,Hard,32,A,20160104,284,126094,,WC,Andrey Rublev,R,,RUS,18.2067077344,185,270,104500,,Q,Somdev Devvarman,R,180,IND,30.8884325804,177,284,6-3 3-6 6-3,3,R32,103,0,2,79,48,33,20,14,1,3,7,4,84,51,35,15,13,4,7,,,,,,,,,,,,,,,,,,,,
2016-0891,Chennai,Hard,32,A,20160104,283,105302,,Q,Ante Pavic,U,,CRO,26.8281998631,449,90,104597,,,Nicolas Almagro,R,183,ESP,30.3709787817,73,694,3-6 7-5 7-6(1),3,R32,124,12,2,96,54,44,26,16,3,4,17,1,99,44,34,37,17,3,4,,,,,,,,,,,,,,,,,,,,
2016-0891,Chennai,Hard,32,A,20160104,282,104198,5,,Guillermo Garcia Lopez,R,188,ESP,32.5859000684,27,1430,106121,,,Taro Daniel,R,,JPN,22.9349760438,96,603,4-6 7-5 6-2,3,R32,140,7,1,90,57,44,18,15,7,9,2,2,106,77,51,10,15,6,10,,,,,,,,,,,,,,,,,,,,
2016-0891,Chennai,Hard,32,A,20160104,280,104586,,,Lukas Rosol,R,196,CZE,30.4476386037,55,797,105053,,,Santiago Giraldo,R,188,COL,28.1040383299,70,716,6-3 6-4,3,R32,85,10,5,69,37,32,15,10,6,6,3,0,70,45,30,11,9,8,10,,,,,,,,,,,,,,,,,,,,
2016-0891,Chennai,Hard,32,A,20160104,279,105341,,Q,Thomas Fabbiano,U,,ITA,26.6091718001,157,362,106075,,Q,Jozef Kovalik,R,,SVK,23.1649555099,259,203,1-6 6-3 6-4,3,R32,118,0,3,105,78,45,12,13,10,15,4,1,86,63,38,11,13,9,14,,,,,,,,,,,,,,,,,,,,
